2019-01-20 14:31:41.379   CheckpointerImpl receiveAskMis       303 FINE    : Node 0 receive AskMissingMessMessage from 2
2019-01-20 14:31:41.379   CheckpointerImpl processEvent        113 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.380   CheckpointerImpl receiveAskMis       303 FINE    : Node 2 receive AskMissingMessMessage from 0
2019-01-20 14:31:41.380   CheckpointerImpl processEvent        113 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.380   CheckpointerImpl receiveAskMis       303 FINE    : Node 4 receive AskMissingMessMessage from 3
2019-01-20 14:31:41.380   CheckpointerImpl processEvent        113 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.380   CheckpointerImpl receiveAskMis       303 FINE    : Node 3 receive AskMissingMessMessage from 1
2019-01-20 14:31:41.380   CheckpointerImpl processEvent        113 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.380   CheckpointerImpl receiveAskMis       303 FINE    : Node 1 receive AskMissingMessMessage from 3
2019-01-20 14:31:41.381   CheckpointerImpl processEvent        113 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.381   CheckpointerImpl receiveAskMis       303 FINE    : Node 2 receive AskMissingMessMessage from 3
2019-01-20 14:31:41.381   CheckpointerImpl processEvent        113 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.381   CheckpointerImpl receiveAskMis       303 FINE    : Node 3 receive AskMissingMessMessage from 2
2019-01-20 14:31:41.381   CheckpointerImpl processEvent        113 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.382   CheckpointerImpl receiveAskMis       303 FINE    : Node 3 receive AskMissingMessMessage from 0
2019-01-20 14:31:41.382   CheckpointerImpl processEvent        113 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.382   CheckpointerImpl receiveAskMis       303 FINE    : Node 2 receive AskMissingMessMessage from 4
2019-01-20 14:31:41.382   CheckpointerImpl processEvent        113 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.382   CheckpointerImpl receiveAskMis       303 FINE    : Node 4 receive AskMissingMessMessage from 0
2019-01-20 14:31:41.382   CheckpointerImpl processEvent        113 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.382   CheckpointerImpl receiveReplyA       345 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.383   CheckpointerImpl processEvent        113 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.383   CheckpointerImpl receiveAskMis       303 FINE    : Node 0 receive AskMissingMessMessage from 3
2019-01-20 14:31:41.383   CheckpointerImpl processEvent        113 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.383   CheckpointerImpl receiveReplyA       345 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.383   CheckpointerImpl processEvent        113 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.383   CheckpointerImpl receiveAskMis       303 FINE    : Node 4 receive AskMissingMessMessage from 2
2019-01-20 14:31:41.384   CheckpointerImpl processEvent        113 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.384   CheckpointerImpl receiveReplyA       345 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.384   CheckpointerImpl processEvent        113 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.384   CheckpointerImpl receiveAskMis       303 FINE    : Node 1 receive AskMissingMessMessage from 4
2019-01-20 14:31:41.384   CheckpointerImpl processEvent        113 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.384   CheckpointerImpl receiveAskMis       303 FINE    : Node 1 receive AskMissingMessMessage from 2
2019-01-20 14:31:41.385   CheckpointerImpl processEvent        113 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.385   CheckpointerImpl receiveAskMis       303 FINE    : Node 0 receive AskMissingMessMessage from 4
2019-01-20 14:31:41.385   CheckpointerImpl processEvent        113 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.385   CheckpointerImpl receiveReplyA       345 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.385   CheckpointerImpl processEvent        113 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.385   CheckpointerImpl receiveReplyA       345 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.385   CheckpointerImpl processEvent        113 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.386   CheckpointerImpl receiveReplyA       345 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.386   CheckpointerImpl processEvent        113 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.386   CheckpointerImpl receiveReplyA       345 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.386   CheckpointerImpl processEvent        113 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.386   CheckpointerImpl receiveReplyA       345 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.386   CheckpointerImpl processEvent        113 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.386   CheckpointerImpl receiveReplyA       345 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.387   CheckpointerImpl processEvent        113 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.387   CheckpointerImpl receiveReplyA       345 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.387   CheckpointerImpl processEvent        113 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.387   CheckpointerImpl receiveReplyA       345 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.387   CheckpointerImpl stop_recover        357 FINE    : Node 1 BEGIN
2019-01-20 14:31:41.387   CheckpointerImpl stop_recover        364 INFO    : Node 1 : end recovering (recover from checkpoint 5)  state = ( next = []) ( last = 2) ( nb_cs = 9) ( state = tranquil) ( global_counter = 43)  nb reply messages = 0
2019-01-20 14:31:41.388   Application changestate              230 FINE    : Node 1 state : tranquil
2019-01-20 14:31:41.388   CheckpointerImpl processEvent        113 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.389   CheckpointerImpl receiveReplyA       345 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.389   CheckpointerImpl stop_recover        357 FINE    : Node 3 BEGIN
2019-01-20 14:31:41.389   CheckpointerImpl stop_recover        364 INFO    : Node 3 : end recovering (recover from checkpoint 3)  state = ( next = []) ( last = -2) ( nb_cs = 9) ( state = requesting) ( global_counter = 42)  nb reply messages = 0
2019-01-20 14:31:41.389   Application changestate              230 FINE    : Node 3 state : requesting
2019-01-20 14:31:41.389   CheckpointerImpl processEvent        113 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.389   CheckpointerImpl receiveReplyA       345 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.389   CheckpointerImpl processEvent        113 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.390   CheckpointerImpl receiveReplyA       345 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.390   CheckpointerImpl processEvent        113 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.390   CheckpointerImpl receiveReplyA       345 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.390   CheckpointerImpl processEvent        113 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.390   CheckpointerImpl receiveReplyA       345 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.390   CheckpointerImpl processEvent        113 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.391   CheckpointerImpl receiveReplyA       345 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.391   CheckpointerImpl stop_recover        357 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.391   CheckpointerImpl stop_recover        364 INFO    : Node 2 : end recovering (recover from checkpoint 3)  state = ( next = [0, 3]) ( last = -2) ( nb_cs = 8) ( state = requesting) ( global_counter = 40)  nb reply messages = 0
2019-01-20 14:31:41.391   Application changestate              230 FINE    : Node 2 state : requesting
2019-01-20 14:31:41.392   CheckpointerImpl processEvent        113 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.392   CheckpointerImpl receiveReplyA       345 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.392   CheckpointerImpl stop_recover        357 FINE    : Node 0 BEGIN
2019-01-20 14:31:41.392   CheckpointerImpl stop_recover        364 INFO    : Node 0 : end recovering (recover from checkpoint 4)  state = ( next = []) ( last = -2) ( nb_cs = 9) ( state = requesting) ( global_counter = 41)  nb reply messages = 0
2019-01-20 14:31:41.392   Application changestate              230 FINE    : Node 0 state : requesting
2019-01-20 14:31:41.393   CheckpointerImpl processEvent        113 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.393   CheckpointerImpl receiveReplyA       345 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.393   CheckpointerImpl processEvent        113 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.393   CheckpointerImpl receiveReplyA       345 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.393   CheckpointerImpl stop_recover        357 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.393   CheckpointerImpl stop_recover        364 INFO    : Node 4 : end recovering (recover from checkpoint 3)  state = ( next = []) ( last = -2) ( nb_cs = 8) ( state = requesting) ( global_counter = 39)  nb reply messages = 1
2019-01-20 14:31:41.394   Application changestate              230 FINE    : Node 4 state : requesting
2019-01-20 14:31:41.394   CheckpointerImpl receiveWrappi       144 FINE    : Node 4 BEGIN
2019-01-20 14:31:41.394   Application receive_token            216 FINE    : Node 4 receive token message ([2], counter = 43) from Node 1 next =[]
2019-01-20 14:31:41.395   Application changestate              230 FINE    : Node 4 state : inCS
2019-01-20 14:31:41.395   Application executeCS                126 INFO    : Node 4 executing its CS num 8 : next= [2]
2019-01-20 14:31:41.395   Application executeCS                128 INFO    : Node 4 global counter = 44
2019-01-20 14:31:41.395   Application receive_token            223 FINE    : Node 4 ***** BEGIN CS ! *****
2019-01-20 14:31:41.395   Application changestate              230 FINE    : Node 1 state : requesting
2019-01-20 14:31:41.395   CheckpointerImpl send                159 FINE    :  BEGIN
2019-01-20 14:31:41.396   CheckpointerImpl send                169 INFO    : Src 1, dest 2, pid 2
2019-01-20 14:31:41.396   CheckpointerImpl processEvent        113 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.396   CheckpointerImpl receiveWrappi       144 FINE    : Node 2 BEGIN
2019-01-20 14:31:41.396   Application receive_request          186 FINE    : Node 2 receive request message from Node 1 for Node 1
2019-01-20 14:31:41.396   Application releaseCS                164 FINE    : Node 4 next=[2]
2019-01-20 14:31:41.396   Application changestate              230 FINE    : Node 4 state : tranquil
2019-01-20 14:31:41.397   CheckpointerImpl send                159 FINE    :  BEGIN
2019-01-20 14:31:41.397   CheckpointerImpl send                169 INFO    : Src 4, dest 2, pid 2
2019-01-20 14:31:41.397   Application releaseCS                177 FINE    : Node 4 next=[]
2019-01-20 14:31:41.397   Application releaseCS                179 FINE    : Node 4 ***** END CS ! *****

EDSimulator: queue is empty, quitting at time 4994
